Puzzle_ID,Model_Name,Run #,Is_Correct
out_p03_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p03_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,1
out_p03_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p03_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p03_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p03_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p03_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p03_vmath,Meta-Llama-3.1-70B-Instruc,4,1
out_p03_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p03_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p03_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p03_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p03_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p04_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p04_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p04_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p04_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p04_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p04_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p04_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p04_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p04_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p04_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p04_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p04_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p04_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p04_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p04_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p04_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p04_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p04_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p04_vmath,Meta-Llama-3.1-70B-Instruc,3,0
out_p04_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p04_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p04_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p04_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p04_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p04_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p05_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p05_vadversarial,Meta-Llama-3.1-70B-Instruc,1,1
out_p05_vadversarial,Meta-Llama-3.1-70B-Instruc,2,1
out_p05_vadversarial,Meta-Llama-3.1-70B-Instruc,3,1
out_p05_vadversarial,Meta-Llama-3.1-70B-Instruc,4,1
out_p05_vcommon,Meta-Llama-3.1-70B-Instruc,0,1
out_p05_vcommon,Meta-Llama-3.1-70B-Instruc,1,1
out_p05_vcommon,Meta-Llama-3.1-70B-Instruc,2,1
out_p05_vcommon,Meta-Llama-3.1-70B-Instruc,3,1
out_p05_vcommon,Meta-Llama-3.1-70B-Instruc,4,1
out_p05_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,1
out_p05_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p05_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p05_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,1
out_p05_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p05_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p05_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p05_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p05_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p05_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p05_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p05_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p05_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p05_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p05_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p06_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p06_vadversarial,Meta-Llama-3.1-70B-Instruc,1,1
out_p06_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p06_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p06_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p06_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p06_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p06_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p06_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p06_vcommon,Meta-Llama-3.1-70B-Instruc,4,1
out_p06_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p06_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p06_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p06_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,1
out_p06_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p06_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p06_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p06_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p06_vmath,Meta-Llama-3.1-70B-Instruc,3,0
out_p06_vmath,Meta-Llama-3.1-70B-Instruc,4,1
out_p06_vparametrization,Meta-Llama-3.1-70B-Instruc,0,1
out_p06_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p06_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p06_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p06_vparametrization,Meta-Llama-3.1-70B-Instruc,4,1
out_p07_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p07_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p07_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p07_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p07_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p07_vcommon,Meta-Llama-3.1-70B-Instruc,0,1
out_p07_vcommon,Meta-Llama-3.1-70B-Instruc,1,1
out_p07_vcommon,Meta-Llama-3.1-70B-Instruc,2,1
out_p07_vcommon,Meta-Llama-3.1-70B-Instruc,3,1
out_p07_vcommon,Meta-Llama-3.1-70B-Instruc,4,1
out_p07_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,1
out_p07_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p07_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p07_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p07_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p07_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p07_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p07_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p07_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p07_vmath,Meta-Llama-3.1-70B-Instruc,4,1
out_p07_vparametrization,Meta-Llama-3.1-70B-Instruc,0,1
out_p07_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p07_vparametrization,Meta-Llama-3.1-70B-Instruc,2,1
out_p07_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p07_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p08_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p08_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p08_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p08_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p08_vadversarial,Meta-Llama-3.1-70B-Instruc,4,1
out_p08_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p08_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p08_vcommon,Meta-Llama-3.1-70B-Instruc,2,1
out_p08_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p08_vcommon,Meta-Llama-3.1-70B-Instruc,4,1
out_p08_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,1
out_p08_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p08_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p08_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,1
out_p08_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p08_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p08_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p08_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p08_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p08_vmath,Meta-Llama-3.1-70B-Instruc,4,1
out_p08_vparametrization,Meta-Llama-3.1-70B-Instruc,0,1
out_p08_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p08_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p08_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p08_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p09_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p09_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p09_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p09_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p09_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p09_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p09_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p09_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p09_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p09_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p09_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p09_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p09_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p09_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p09_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p09_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p09_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p09_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p09_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p09_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p09_vparametrization,Meta-Llama-3.1-70B-Instruc,0,1
out_p09_vparametrization,Meta-Llama-3.1-70B-Instruc,1,1
out_p09_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p09_vparametrization,Meta-Llama-3.1-70B-Instruc,3,1
out_p09_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p10_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p10_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p10_vadversarial,Meta-Llama-3.1-70B-Instruc,2,1
out_p10_vadversarial,Meta-Llama-3.1-70B-Instruc,3,1
out_p10_vadversarial,Meta-Llama-3.1-70B-Instruc,4,1
out_p10_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p10_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p10_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p10_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p10_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p10_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p10_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p10_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p10_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p10_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p10_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p10_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p10_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p10_vmath,Meta-Llama-3.1-70B-Instruc,3,0
out_p10_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p10_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p10_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p10_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p10_vparametrization,Meta-Llama-3.1-70B-Instruc,3,1
out_p10_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p11_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p11_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p11_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p11_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p11_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p11_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p11_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p11_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p11_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p11_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p11_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p11_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p11_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p11_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p11_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p11_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p11_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p11_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p11_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p11_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p11_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p11_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p11_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p11_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p11_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p12_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p12_vadversarial,Meta-Llama-3.1-70B-Instruc,1,1
out_p12_vadversarial,Meta-Llama-3.1-70B-Instruc,2,1
out_p12_vadversarial,Meta-Llama-3.1-70B-Instruc,3,1
out_p12_vadversarial,Meta-Llama-3.1-70B-Instruc,4,1
out_p12_vcommon,Meta-Llama-3.1-70B-Instruc,0,1
out_p12_vcommon,Meta-Llama-3.1-70B-Instruc,1,1
out_p12_vcommon,Meta-Llama-3.1-70B-Instruc,2,1
out_p12_vcommon,Meta-Llama-3.1-70B-Instruc,3,1
out_p12_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p12_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p12_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p12_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p12_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p12_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p12_vmath,Meta-Llama-3.1-70B-Instruc,0,1
out_p12_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p12_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p12_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p12_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p12_vparametrization,Meta-Llama-3.1-70B-Instruc,0,1
out_p12_vparametrization,Meta-Llama-3.1-70B-Instruc,1,1
out_p12_vparametrization,Meta-Llama-3.1-70B-Instruc,2,1
out_p12_vparametrization,Meta-Llama-3.1-70B-Instruc,3,1
out_p12_vparametrization,Meta-Llama-3.1-70B-Instruc,4,1
out_p13_vadversarial,Meta-Llama-3.1-70B-Instruc,0,1
out_p13_vadversarial,Meta-Llama-3.1-70B-Instruc,1,1
out_p13_vadversarial,Meta-Llama-3.1-70B-Instruc,2,1
out_p13_vadversarial,Meta-Llama-3.1-70B-Instruc,3,1
out_p13_vadversarial,Meta-Llama-3.1-70B-Instruc,4,1
out_p13_vcommon,Meta-Llama-3.1-70B-Instruc,0,1
out_p13_vcommon,Meta-Llama-3.1-70B-Instruc,1,1
out_p13_vcommon,Meta-Llama-3.1-70B-Instruc,2,1
out_p13_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p13_vcommon,Meta-Llama-3.1-70B-Instruc,4,1
out_p13_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,1
out_p13_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p13_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,1
out_p13_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,1
out_p13_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,1
out_p13_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p13_vmath,Meta-Llama-3.1-70B-Instruc,1,1
out_p13_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p13_vmath,Meta-Llama-3.1-70B-Instruc,3,1
out_p13_vmath,Meta-Llama-3.1-70B-Instruc,4,1
out_p13_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p13_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p13_vparametrization,Meta-Llama-3.1-70B-Instruc,2,1
out_p13_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p13_vparametrization,Meta-Llama-3.1-70B-Instruc,4,1
out_p14_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p14_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p14_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p14_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p14_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p14_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p14_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p14_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p14_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p14_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p14_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p14_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p14_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p14_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p14_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p14_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p14_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p14_vmath,Meta-Llama-3.1-70B-Instruc,2,1
out_p14_vmath,Meta-Llama-3.1-70B-Instruc,3,0
out_p14_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p14_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p14_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p14_vparametrization,Meta-Llama-3.1-70B-Instruc,2,1
out_p14_vparametrization,Meta-Llama-3.1-70B-Instruc,3,0
out_p14_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p15_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p15_vadversarial,Meta-Llama-3.1-70B-Instruc,1,1
out_p15_vadversarial,Meta-Llama-3.1-70B-Instruc,2,1
out_p15_vadversarial,Meta-Llama-3.1-70B-Instruc,3,1
out_p15_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p15_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p15_vcommon,Meta-Llama-3.1-70B-Instruc,1,1
out_p15_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p15_vcommon,Meta-Llama-3.1-70B-Instruc,3,1
out_p15_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p15_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p15_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,1
out_p15_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p15_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
out_p15_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,4,0
out_p15_vmath,Meta-Llama-3.1-70B-Instruc,0,0
out_p15_vmath,Meta-Llama-3.1-70B-Instruc,1,0
out_p15_vmath,Meta-Llama-3.1-70B-Instruc,2,0
out_p15_vmath,Meta-Llama-3.1-70B-Instruc,3,0
out_p15_vmath,Meta-Llama-3.1-70B-Instruc,4,0
out_p15_vparametrization,Meta-Llama-3.1-70B-Instruc,0,0
out_p15_vparametrization,Meta-Llama-3.1-70B-Instruc,1,0
out_p15_vparametrization,Meta-Llama-3.1-70B-Instruc,2,0
out_p15_vparametrization,Meta-Llama-3.1-70B-Instruc,3,1
out_p15_vparametrization,Meta-Llama-3.1-70B-Instruc,4,0
out_p16_vadversarial,Meta-Llama-3.1-70B-Instruc,0,0
out_p16_vadversarial,Meta-Llama-3.1-70B-Instruc,1,0
out_p16_vadversarial,Meta-Llama-3.1-70B-Instruc,2,0
out_p16_vadversarial,Meta-Llama-3.1-70B-Instruc,3,0
out_p16_vadversarial,Meta-Llama-3.1-70B-Instruc,4,0
out_p16_vcommon,Meta-Llama-3.1-70B-Instruc,0,0
out_p16_vcommon,Meta-Llama-3.1-70B-Instruc,1,0
out_p16_vcommon,Meta-Llama-3.1-70B-Instruc,2,0
out_p16_vcommon,Meta-Llama-3.1-70B-Instruc,3,0
out_p16_vcommon,Meta-Llama-3.1-70B-Instruc,4,0
out_p16_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,0,0
out_p16_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,1,0
out_p16_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,2,0
out_p16_vlinguistic_obfuscation,Meta-Llama-3.1-70B-Instruc,3,0
